datetime,BTC/EUR,USD/EUR,MCD,BTC/EUR_returns,USD/EUR_returns,MCD_returns,BTC/EUR_value,USD/EUR_value,MCD_value,Portfolio_Return,Portfolio_Value
2023-08-03,26634.35938,0.91330999,291.019989,-0.00011863529546884966,-0.0009735506347237077,0.004833882328568517,50558.51257753922,28949.547995139732,33029.16808645133,0.0012472321327919866,37512.40955304343
2023-08-04,26412.75,0.90820003,287.019989,-0.008320432146996182,-0.005594989714280851,-0.01374476032984795,50137.84390418475,28787.575571873847,32575.190087208797,-0.009220060730374994,37166.86985442246
2023-08-07,26516.089844,0.90886998,291.39999,0.0039124984713820865,0.0007376678901893641,0.01526026467794206,50334.008141818274,28808.811242009615,33072.296109873874,0.006636810346504502,37405.03849790058
2023-08-08,27149.26953,0.9127,289.57999,0.02387907454398963,0.004214046105912805,-0.006245710578095753,51535.93767433453,28930.21290083998,32865.73612021852,0.007282470023935561,37777.295565131004
2023-08-09,26915.080078,0.91127503,288.23001,-0.008625994586750174,-0.0015612687630107702,-0.004661855261477221,51091.38895493263,28885.045063130645,32712.520815364158,-0.004949706203746055,37562.98494447581
2023-08-10,26794.98047,0.91063499,287.60001,-0.004462167961304608,-0.0007023565651743668,-0.002185754356390568,50863.41059603937,28864.7574620952,32641.01928048346,-0.002450092960956514,37456.39577953934
2023-08-11,26847.48047,0.91345,288.62,0.001959322196886104,0.0030912605279969085,0.003546557595738742,50963.06840542953,28953.98594748798,32756.782535345304,0.0028657134402072515,37557.94562942094
2023-08-14,26948.80078,0.91696,288.81,0.0037739224771284885,0.0038425748535770854,0.0006583050377659827,51155.39907478821,29065.243805800623,32778.346490309326,0.0027582674561571854,37666.32979029939
2023-08-15,26739.91992,0.91706002,288.29999,-0.007751026166441521,0.0001090778223695743,-0.0017659014577058318,50758.892238004766,29068.4141793016,32720.463160460906,-0.003135949933925926,37515.923192589085
2023-08-16,26387.2793,0.919195,285.39999,-0.01318779641281742,0.0023280700864050097,-0.010058966703398009,50089.49430102982,29136.087484811662,32391.32911101007,-0.006972897676603473,37205.63696561718
2023-08-17,24541.88086,0.91974503,281.85999,-0.06993515394366545,0.0005983822801471916,-0.012403644443014894,46586.47780612694,29153.522003275393,31989.558581680416,-0.02724680536884438,35909.85279702758
2023-08-18,23983.35938,0.91978002,281.73999,-0.022757892240863886,3.804315202460273e-05,-0.0004257432919089199,45526.267764333716,29154.631095145018,31975.93924170314,-0.007715197460249401,35552.279367060626
2023-08-21,23971.67969,0.91777003,280.040009,-0.0004869914099582262,-0.0021852942619910998,-0.006033864770137787,45504.09686300502,29090.91964710233,31783.000748420563,-0.0029020501473623708,35459.33908617597
2023-08-22,23998.23047,0.92198998,280.31,0.0011075894698806543,0.0045980472907793946,0.0009641158096092006,45554.49672152692,29224.681071371968,31813.643241918937,0.002223250856756416,35530.94034493928
2023-08-23,24332.61914,0.92049497,281.87,0.013933888601412425,-0.0016215035221965879,0.005565267025792853,46189.248004138084,29177.293148079665,31990.694661623525,0.00595921736833623,35785.74527128042
2023-08-24,24225.92969,0.92502999,282.35001,-0.004384626635799083,0.004926718936878016,0.0017029481675949754,45986.72539705161,29321.04147075915,32045.173156477624,0.0007483468228913029,35784.313341429464
2023-08-25,24134.98047,0.92640001,284.57999,-0.0037542096903527833,0.0014810546845083206,0.007897927823696582,45814.08158693841,29364.467536584078,32298.263621165344,0.0018749242726173732,35825.604248229276
2023-08-28,24097.089844,0.92426503,283.67999,-0.0015699464123080098,-0.0023045984207189507,-0.003162555455849314,45742.15593391781,29296.794231074015,32196.118571335774,-0.0023457000962920915,35745.0229121092
2023-08-29,25497.16992,0.91917503,283.59,0.05810162492914528,-0.0055070784188384625,-0.0003172236434441089,48399.849521440774,29135.454487822917,32185.90520129781,0.017425774288954234,36573.7364035205
2023-08-30,24972.19922,0.91549498,284.23999,-0.02058937135561123,-0.0040036444419079276,0.0022920060650939433,47403.327046088125,29018.806487400285,32259.67549122973,-0.007433669910808404,36227.26967490605
2023-08-31,23909.65039,0.92220998,281.14999,-0.04254926931501546,0.007334829951771038,-0.010871095231884786,45386.350117176364,29231.654498388714,31908.977486814874,-0.01536184486504307,35508.99403412665
2023-09-01,23942.75,0.92795002,280.94,0.0013843619400577545,0.006224222383713673,-0.0007468967009388594,45449.18125287671,29413.598816630565,31885.144776799636,0.002287229207610856,35582.641615435634
2023-09-05,24042.74023,0.93264002,279.16,0.004176221611970288,0.005054151515617056,-0.006335872428276379,45638.98710587133,29562.259601669397,31683.124567136707,0.0009648335664369885,35628.12375822581
2023-09-06,24018.84961,0.93232,275.44,-0.0009936729246106113,-0.0003431334632197913,-0.013325691359793779,45593.63688007757,29552.115801151675,31260.925027841145,-0.0048874992492080604,35468.89256969013
2023-09-07,24555.27,0.93480003,278.32999,0.022333308993144563,0.0026600630684743276,0.010492266918385118,46611.893660641574,29630.72629298959,31588.922997348884,0.011828546326668002,35943.84765032668
2023-09-08,24218.24,0.93454999,279.22,-0.013725363231599563,-0.0002674796662126555,0.0031976791290080353,45972.12848923658,29622.800676211107,31689.934237125348,-0.003598387922934727,35761.62113419101
2023-09-11,23414.48,0.93024999,279.76001,-0.03318820855685645,-0.004601144985299399,0.0019339946995200474,44446.39590113319,29486.501875429236,31751.222401968087,-0.011951786280878599,35228.04005951017
2023-09-12,24026.86,0.92987502,280.70999,0.026153901346517294,-0.0004030851964856863,0.003395696189744779,45608.84255473968,29474.616303027102,31859.039906898193,0.009715504113258796,35647.49958822165
2023-09-13,24442.67,0.93200499,281.76999,0.017306048314261524,0.002290598149415901,0.003776139210435625,46398.15138754955,29542.13080458556,31979.344076697464,0.007790928558037683,35973.20875627752
2023-09-14,24942.81,0.93959999,284.76001,0.020461758064892477,0.008149098000000965,0.010611562998600332,47347.53913589984,29782.872523640974,32318.694901021256,0.013074139687831256,36483.03552018735
2023-09-15,24947.64,0.93804997,278.23001,0.00019364297767565652,-0.0016496594471016035,-0.0229315907103671,47356.70765436373,29733.74092662053,31577.575817257813,-0.008129202393264348,36222.674799414024
2023-09-18,25027.79,0.93525499,277.72,0.00321272873907108,-0.002979564084416575,-0.0018330517258003942,47508.851910032696,29645.147340060226,31519.692487409393,-0.000533295690381963,36224.56391250077
2023-09-19,25478.36,0.93638498,278.13,0.01800278810074718,0.0012082159540256487,0.0014763070718708526,48364.14370387879,29680.965080035923,31566.22523233175,0.006895770375547894,36537.11133874882
2023-09-20,25457.86,0.93804002,277.20001,-0.0008046043779897927,0.001767478158395841,-0.0033437241577678467,48325.22970211693,29733.425537535,31460.676482452862,-0.0007936167924539327,36506.44390736826
2023-09-21,24914.62,0.93796003,271.22,-0.021338792812907403,-8.527354728427028e-05,-0.021572906869664177,47294.02763786729,29730.8900628665,30781.978238640273,-0.014332324409951948,35935.63197979135
2023-09-22,24962.63,0.93875003,272.22,0.0019269810255986286,0.0008422533740590765,0.0036870437283387236,47385.162331749605,29755.93100533573,30895.472738450906,0.002152092709332143,36012.18869184541
2023-09-25,24809.81,0.94401002,269.78,-0.006121951092493028,0.0056031849074880125,-0.008963338476232652,47095.07268544479,29922.65898885308,30618.546158912955,-0.0031607015537458887,35878.75927773694
2023-09-26,24788.36,0.94590002,267.72,-0.000864577358714147,0.0020020973929915087,-0.007635851434501961,47054.35535189396,29982.56706640604,30384.747489303052,-0.002166110466741533,35807.22330253435
2023-09-27,25085.07,0.95209002,263.64001,0.011969730954367153,0.006544032000337596,-0.015239765426565133,47617.583325687316,30178.773944740875,29921.69106502066,0.0010913325093798712,35906.01611181628
2023-09-28,25582.21,0.94643003,265.59,0.019818162755774527,-0.005944805513243279,0.007396411493080901,48561.27634207245,29999.367003011255,30143.004204706394,0.007089922911870716,36234.54918326336
2023-09-29,25448.47,0.94575,263.44,-0.005227851698504482,-0.0007185211568150329,-0.008095184306637915,48307.405191066,29977.81182312853,29898.99103011353,-0.00468051905398581,36061.40268143602
2023-10-02,26244.29,0.95385998,257.75,0.03127182105643289,0.008575183716627022,-0.021598846037048314,49818.065721901614,30234.877066934332,29253.207326191023,0.006082719578670531,36435.383371675656
2023-10-03,26195.91,0.95479047,254.49001,-0.001843448613012666,0.0009754995696538149,-0.012647875848690537,49726.2286777436,30264.37117650166,28883.21639175335,-0.004505274964016462,36291.27208199954
2023-10-04,26453.87,0.95094502,255.81,0.00984733876395194,-0.004027532868022821,0.005186804778702259,50215.89969698709,30142.48042685826,29033.02799655839,0.003668870224877126,36463.802706801245
2023-10-05,26000.99,0.94778001,252.23,-0.01711961236673487,-0.0033282786422289545,-0.013994761737226913,49356.22295952783,30042.15785302974,28626.71768723632,-0.011480884248730245,36008.36616659797
2023-10-06,26410.05,0.94428003,248.22,0.01573247787872689,-0.003692818969667777,-0.015898188161598492,50132.71864541611,29931.21760262032,28171.604742995674,-0.0012861764175131256,36078.51366367737
2023-10-09,26087.49,0.94602901,249.92,-0.012213532348480882,0.0018521836154894444,0.006848763193940899,49520.42106452303,29986.65571345554,28364.545392673754,-0.0011708618463501796,35957.20739021744
2023-10-10,25834.89,0.94304502,251.52,-0.009682801986699463,-0.0031542267398332324,0.006402048655569814,49040.92463305727,29892.071002165987,28546.13659237077,-0.0021449933569876265,35826.37740919801
2023-10-11,25296.81,0.94223499,250.92,-0.020827648192037862,-0.0008589515694595873,-0.0023854961832061594,48019.51750778771,29866.395160864282,28478.039892484387,-0.00802403198156787,35454.650853712126
2023-10-12,25386.28,0.94967502,246.19,0.0035368095819194867,0.007896151256280515,-0.018850629682767406,48189.35339742841,30102.22473453431,27941.210908380086,-0.002472556281522468,35410.92968011427
2023-10-13,25577.09,0.95117497,248.31,0.0075162646910063025,0.0015794350366296062,0.00861123522482643,48551.557332851924,30149.769242960534,28181.819247978634,0.00590231165082078,35627.71527459703
2023-10-16,27012.17,0.94674999,249.94,0.05610802479875532,-0.0046521198933566765,0.006564375176191017,51275.68931570178,30009.508901685243,28366.81528266997,0.019340093360529886,36550.671166685665
2023-10-17,26862.63,0.945485,251.14,-0.0055360232073171645,-0.0013361394384593384,0.004801152276546317,50991.82590967887,29969.412013312907,28503.008682442727,-0.0006903367897433954,36488.0822018115
2023-10-18,26878.91,0.94915003,256.029999,0.0006060463923300841,0.003876349175290894,0.01947120729473606,51022.729321809755,30085.583918854667,29057.996673022226,0.007984534287452345,36722.10330456222
2023-10-19,27149.65,0.94442099,258.38,0.010072581068205633,-0.004982394616791952,0.00917861582306223,51536.65989922479,29935.68566749432,29324.708861071722,0.004756267424825303,36932.35147593028
2023-10-20,28006.06,0.94402498,258.10999,0.031544053054090915,-0.0004193151192033451,-0.00104501122377898,53162.33503331658,29923.13318189022,29294.06421117785,0.010026575570369529,37459.84414212822
2023-10-23,31013.55,0.937545,254.75,0.10738711550285895,-0.006864203953586112,-0.013017667390556986,58871.28484594103,29717.734692799404,28912.72382675912,0.02916841471957195,39167.24778849985
2023-10-24,32017.0,0.94406003,257.26999,0.03235521247970641,0.00694903177980799,0.00989201177625132,60776.07777608478,29924.244175603573,29198.72883133692,0.016398752011921904,39966.350261008425
2023-10-25,32659.92,0.94625503,258.029999,0.02008058219071107,0.0023250640110248355,0.002954130017263079,61996.496801096495,29993.819958793385,29284.9856726435,0.008453258739666328,40425.10081084446
2023-10-26,32331.33,0.94725502,255.83,-0.010060955446308362,0.0010567869847941669,-0.00852613652879941,61372.75280895346,30025.5170373501,29035.297886554607,-0.005843434996771202,40144.52257761939
2023-10-27,32086.23,0.94620001,255.75999,-0.00758088207320895,-0.0011137549843757144,-0.0002736582887074013,60907.493207400585,29992.07596809129,29027.352136622863,-0.002989431782097355,39975.64043737158
2023-10-30,32508.63,0.94186997,260.14999,0.01316452571710669,-0.004576241760978261,0.017164529917286897,61709.31146809392,29854.824977547676,29525.592990791545,0.00858427129113844,40363.24314547771
2023-10-31,32769.07,0.94504601,262.17001,0.00801141112375392,0.003372057822376595,0.007764828282330383,62203.690132428594,29955.4971736489,29754.854150299023,0.006382765742820299,40638.01381879217
2023-11-01,33478.01,0.94616997,261.97,0.02163442538955196,0.0011893177560742263,-0.0007629019047600272,63549.431225553424,29991.123778329547,29732.154115391906,0.007353613746955387,41090.90303975829
2023-11-02,32932.61,0.94142503,266.85001,-0.016291290910063094,-0.005014891774677732,0.01862812535786529,62514.12895428889,29840.72153838026,30286.008409412796,-0.0008926857756251785,40880.28630069398
2023-11-03,32402.37,0.932455,267.87,-0.016100758488319045,-0.009528140546677388,0.003822334501692559,61507.60406188825,29556.39494954831,30401.77166427464,-0.007268854844434624,40488.590225237065
2023-11-06,32718.63,0.93254,268.91,0.00976039715613397,9.115721402097599e-05,0.0038824803076120684,62107.94270565451,29559.08922816842,30519.805944077703,0.004578011559255671,40728.94595930021
2023-11-07,33129.51,0.93488503,268.67001,0.012557983020682784,0.002514669612027287,-0.000892454724629177,62887.89319560166,29633.4205716097,30492.568399068146,0.004726732636026965,41004.62738875983
2023-11-08,33282.19,0.93447,267.48999,0.004608580084643599,-0.00044393694056688027,-0.00439207933926089,63177.717087748104,29620.265201542607,30358.6426194016,-7.581206506139071e-05,41052.20830289743
2023-11-09,34434.72,0.93741,266.91,0.03462903132275841,0.0031461684163214265,-0.002168268053694078,65365.500231680104,29713.45554440277,30292.816944456437,0.011868977228461917,41790.59090684644
2023-11-10,34956.94,0.93632501,267.79001,0.015165507371629694,-0.0011574337803095247,0.0032970289610729786,66356.8012072939,29679.06418722595,30392.693239234788,0.005768367517464382,42142.85287791821
2023-11-13,34094.92,0.93436003,269.20001,-0.024659481064418176,-0.0020986089007705155,0.0052653196435521465,64720.47692442728,29616.7794389561,30552.720483967787,-0.007164256773878849,41629.99228245039
2023-11-14,32706.47,0.9188,271.48999,-0.04072307546109499,-0.01665314172311083,0.008506611868253522,62084.860058755774,29123.56701357705,30812.62061864414,-0.016289868438650768,40673.682563658986
2023-11-15,34942.69,0.922005,270.39001,0.0683724046037375,0.003488245537657919,-0.004051641093654856,66329.75123045944,29225.157166252837,30687.778938742445,0.02260300301591352,42080.895778484904
2023-11-16,33345.42,0.92113501,276.12,-0.04571113443183694,-0.0009435849046371958,0.021191574348475406,63297.743055133615,29197.580749115114,31338.101287712376,-0.008487714995999578,41277.80836398704
2023-11-17,33610.55,0.91743499,275.75,0.007951016961250001,-0.004016805310656957,-0.0013399971027089341,63801.02448377382,29080.299751703733,31296.108322782442,0.0008647381826280369,41392.47751942
2023-11-20,34265.66,0.91363502,279.029999,0.01949120142336258,-0.004141950156054119,0.011894828649138711,65044.58310300394,28959.850599609064,31668.37016866682,0.009081359972149056,41890.93462375994
2023-11-21,32767.42,0.91614002,280.47,-0.043724241704377054,0.0027417950769883515,0.0051607390071346515,62200.55802984776,29039.252575413386,31831.80236188864,-0.01194056920675135,41023.87098904992
2023-11-22,34375.45,0.91878003,281.92999,0.04907404977260943,0.002881666494604085,0.00520551217599019,65252.9913104886,29122.9340165883,31997.50319666716,0.019053742814401232,42124.47617458135
2023-11-24,34505.89,0.913535,282.54001,0.0037945685074669555,-0.005708689597879069,0.0021637286618567675,65500.59825633339,28956.680226108085,32066.73711144165,8.32025238148848e-05,42174.67186462771
2023-11-27,34010.38,0.912835,281.84,-0.014360157063040613,-0.0007662541665071076,-0.002477560611681251,64559.999377649314,28934.49204923662,31987.289826629203,-0.0058679906137429905,41827.26041783838
2023-11-28,34393.59,0.90979999,282.089996,0.011267442469034439,-0.0033248177381454136,0.0008870139086005757,65287.42545643788,28838.29013682709,32015.66299760386,0.002943212879829867,42047.12619695628
2023-11-29,34520.35,0.91051501,280.38,0.003685570479848188,0.0007859089996253843,-0.00606188104593397,65528.04686440541,28860.95440857943,31821.58785690568,-0.0005301338554867989,42070.19637663017
2023-11-30,34659.51,0.91833001,281.84,0.004031245337895006,0.008583054550632907,0.005207218774520239,65792.2064978289,29108.669554651595,31987.289826629203,0.005940506221016051,42296.05529303657
2023-12-01,35572.65,0.91970003,285.95999,0.026346015855388538,0.001491860208292728,0.014618187624183987,67525.56901338171,29152.095620476517,32454.88603090402,0.014152021229288419,43044.18355492075
2023-12-04,38746.88,0.92352998,286.13,0.08923231752483995,0.004164346933858365,0.0005945237304001427,73551.03202862927,29273.495060489196,32474.181230816826,0.03133039606303282,45099.56943997843
2023-12-05,40837.97,0.92728001,286.54001,0.05396795819431155,0.004060539539820995,0.0014329500576661935,77520.43105029881,29392.361244651067,32520.715110684185,0.019820482597266244,46477.83580187802
2023-12-06,40656.41,0.92856002,286.85999,-0.004445862514713572,0.0013803920996851016,0.0011167026901408583,77175.78587176785,29432.934227904276,32557.03108073359,-0.000649589241629204,46388.58372680191
2023-12-07,40148.8,0.92598999,286.79001,-0.012485362086814833,-0.002767758620492833,-0.00024395176197278268,76212.21824082434,29351.470970468592,32549.088735636844,-0.005165690823093482,46037.59264897659
2023-12-08,41084.98,0.92949998,285.53,0.023317757940461536,0.003790526936473748,-0.004393493343788468,77989.31629786949,29462.72851180728,32406.084530930442,0.0075715971777156055,46619.376446869064
2023-12-11,38307.12,0.92918998,289.14999,-0.06761254356214852,-0.00033351264838110684,0.01267814240184939,72716.26025229762,29452.90231919277,32816.933485299945,-0.018422637936226748,44995.36535226345
2023-12-12,38422.5,0.92686498,291.42001,0.0030119727089898962,-0.00250217937132724,0.007850666015931651,72935.27964367734,29379.205874583968,33074.568269760086,0.0027868197845314358,45129.68459600713
2023-12-13,39426.25,0.91851002,295.92999,0.026124015876114237,-0.009014214778079066,0.015475876210422124,74840.6420470176,29114.37540282107,33586.42619401604,0.010861892436152432,45847.1478812849
2023-12-14,39159.64,0.90985501,290.019989,-0.006762245965568625,-0.009422880329601702,-0.019970943127460505,74334.5512172746,28840.034127529187,32915.673586640696,-0.012052023140876944,45363.41964381483
2023-12-15,38518.78,0.91753,287.26999,-0.016365318986589217,0.008435398954389273,-0.009482101594038728,73118.04257487893,29083.311321253103,32603.56382565595,-0.005804007208746223,44934.97257392933
2023-12-18,39057.89,0.91597003,290.23001,0.0139960299884887,-0.0017001841901627124,0.010303965269744975,74141.40489145654,29033.86433514713,32939.509814985424,0.007533270356023653,45371.59301386303
2023-12-19,38512.07,0.91105998,290.73001,-0.013974641231259577,-0.005360491980288873,0.0017227715355832007,73105.30535771688,28878.228538221774,32996.25706489074,-0.00587078722532175,44993.2636536098
2023-12-20,39890.19,0.91360998,288.98999,0.03578410612569005,0.0027989375628156843,-0.005985003061775518,75721.3133629884,28959.05689682498,32798.774365330246,0.010866013542243407,45826.38154171454
2023-12-21,39874.76,0.90921497,291.39001,-0.0003868118953557209,-0.004810597625039215,0.00830485512664314,75692.02345824763,28819.74652649374,33071.16343476576,0.001035815202082735,45860.97780650237
2023-12-22,39996.65,0.90789998,291.70001,0.0030568209062575846,-0.0014462916289201821,0.0010638662595192638,75923.40041799174,28778.06476834487,33106.34672970706,0.000891465178952222,45935.93730534789
2023-12-26,38530.92,0.90543002,292.85999,-0.03664631912922711,-0.00272051994097422,0.003976619678552451,73141.08725689791,28699.77346927994,33237.9980795974,-0.011796739797216294,45026.28626859174
2023-12-27,39151.63,0.90074998,294.54999,0.016109399931276025,-0.005168858880998939,0.00577067560509037,74319.34628292762,28551.428390300596,33429.80378427737,0.005570405551789151,45433.526152501865
2023-12-28,38492.33,0.90379149,295.84,-0.01683965648428931,0.003376641762456778,0.004379596142576769,73067.83402138618,28647.836335781078,33576.21282397809,-0.0030278061930852545,45097.29439371511
2023-12-29,38217.53,0.90582502,296.51001,-0.007139084591657685,0.002249999056751495,0.002264771498107221,72546.1965733783,28712.293940514555,33652.25527379621,-0.0008747713455996565,44970.24859589635
2024-01-02,41120.45,0.91358,297.040009,0.07595781307687854,0.008561234044959232,0.0017874573610516808,78056.64701213746,28958.106608906968,33712.40724520134,0.028768834827629815,46909.05362208193
2024-01-03,39332.21,0.91598499,294.39001,-0.04348785093548335,0.002632489765537871,-0.008921353756086048,74662.13118234999,29034.338528184267,33411.64693419767,-0.016592238308677176,45702.70554824397
2024-01-04,40412.75,0.91341501,291.73999,0.02747214051791147,-0.0028057009973493363,-0.00900173209002586,76713.25974155824,28952.876855618364,33110.884239809486,0.005221569143512092,46259.006945662026
2024-01-05,40426.58,0.91367501,288.98999,0.00034221873047490803,0.0002846460777996551,-0.009426201735319162,76739.51245591759,28961.118178456334,32798.774365330246,-0.002933112309014866,46166.46833323472
2024-01-08,42919.85,0.91219997,291.89999,0.061674027335480774,-0.0016144033533324054,0.010069552928113623,81472.3472448353,28914.36325215278,33129.043359779185,0.023376392303420666,47838.58461892242
2024-01-09,42240.61,0.9152,290.87,-0.015825777583099665,0.0032887854622489776,-0.0035285715494542957,80182.98399816548,29009.456389666648,33012.14515991923,-0.005355187890101662,47401.52851591712
2024-01-10,42576.83,0.91158998,294.089996,0.007959638840442818,-0.003944514860139803,0.011070223811324498,80821.2115919399,28895.02815785303,33377.59699533148,0.005028449263875837,47697.945581708125
2024-01-11,42227.19,0.91058499,294.14999,-0.008211978205047155,-0.0011024583662053722,0.00020399877865973082,80157.50956384138,28863.172592318664,33384.405984353114,-0.0030368125975309317,47468.362713504386
2024-01-12,39146.18,0.91277498,293.47,-0.07296270483543899,0.002405036349215406,-0.0023117117903012074,74309.00085319094,28932.58957155687,33307.23085942688,-0.02428979342550826,45516.27376139156
2024-01-16,39676.66,0.91974998,291.089996,0.013551258385875897,0.0076415328562138285,-0.008109871537124946,75315.98132414879,29153.678905383273,33037.11349589957,0.00436097323498826,45835.591241810536
2024-01-17,39272.26,0.91949499,291.16,-0.0101923901860691,-0.00027723838602311535,0.00024048919908614685,74548.33145524639,29145.59638649691,33045.058564864325,-0.003409713124335356,45579.66213553587
2024-01-18,37960.89,0.92065501,294.35999,-0.033391763040884426,0.0012615838178737793,0.010990486330539673,72059.03123619947,29182.365999260397,33408.239829313345,-0.007046564297490324,44883.212354924406
2024-01-19,38236.24,0.91807503,300.53,0.0072535180286867895,-0.0028023309187228396,0.020960763043917696,72581.71271840096,29100.587352739185,34108.50202808996,0.008470650051293882,45263.600699743365
2024-01-22,36345.19,0.91872501,298.41,-0.0494570072789583,0.0007079813509358601,-0.007054204239177242,68992.03842416775,29121.190025886204,33867.89368849142,-0.01860107672239989,43993.70737951512
2024-01-23,36765.32,0.92205501,300.049988,0.01155943881432453,0.0036245883847225713,0.005495754163734379,69789.54767100743,29226.742353003327,34054.02330624686,0.006893260454260493,44356.77111008587
2024-01-24,36845.18,0.91847497,300.44,0.0021721557163110194,-0.0038826750694624934,0.0012998234147572063,69941.14143591977,29113.264409107716,34098.28752310701,-0.00013689864613142244,44384.2311227115
2024-01-25,36845.62,0.92272502,297.20999,1.1941860509345759e-05,0.004627289952169322,-0.010750931966449162,69941.97666327466,29247.979924982832,33731.69915377366,-0.0020372333845901647,44307.21858067705
2024-01-26,38562.87,0.920955,292.26001,0.04660662515653158,-0.0019182529590452413,-0.016654823749363112,73201.73615232678,29191.874900945637,33169.903649601016,0.009344516149374408,45187.83823429114
2024-01-29,39975.64,0.92429,292.31,0.03663549938062172,0.0036212409944025303,0.0001710463227588832,75883.51831179578,29297.58571504041,33175.57723964655,0.013475928899261044,46118.893755494246
2024-01-30,39617.28,0.92203498,294.64999,-0.008964459355747634,-0.002439732118707294,0.008005165748691478,75203.26359611856,29226.107454170848,33441.15323425844,-0.001133008575254483,45956.84142818261
2024-01-31,39399.41,0.92259002,292.72,-0.005499367952570111,0.0006019728232002919,-0.006550110522657637,74789.69317836939,29243.70077658619,33222.10998456891,-0.003815835217342485,45751.83464650816
2024-02-01,39621.22,0.919765,298.079987,0.005629779735280227,-0.00306205350021016,0.018310969527193244,75210.74267743279,29154.155000264145,33830.43902812541,0.00695956525408777,46065.112235274115
2024-02-02,40001.38,0.92662001,297.049988,0.009594858512685711,0.0074530015819258555,-0.003455444997721435,75932.37911205678,29371.440963600828,33713.53980681496,0.004530805032296711,46339.11996082419
2024-02-05,39731.54,0.93087,285.97,-0.006745767271029046,0.0045865510717817415,-0.037300078934862535,75420.1569542313,29506.154577632202,32456.02211084713,-0.013153098378036613,45794.11121423687
2024-02-06,40065.55,0.930215,284.64999,0.008406671374932895,-0.0007036428287515717,-0.0046159037661294144,76054.18942879137,29485.39278355962,32306.208236152088,0.0010290415933506363,45948.596816167694
2024-02-07,41128.84,0.92833,287.32999,0.026538759607692697,-0.0020264132485501296,0.009415071470756153,78072.5732792,29425.64319298431,32610.37349564459,0.011309139276632905,46702.863322609635
2024-02-08,42012.5,0.92804998,291.92999,0.021485167099291047,-0.00030163842599073565,0.01600946702430872,79749.97556197524,29416.767288287814,33132.44819477351,0.012397665232536343,47433.063681678854
2024-02-09,43120.37,0.92725003,289.47,0.0263700089259149,-0.0008619686625068734,-0.008426643662064137,81852.98312938603,29391.410956733052,32853.25286018435,0.00569379886711463,48032.54898210114
2024-02-12,46210.59,0.92857999,289.44,0.07166496947962164,0.0014343056963828094,-0.00010363768266152817,87718.97466716947,29433.56722489302,32849.84802519003,0.02433187916444764,50000.796639084176
2024-02-13,46434.8,0.93446499,287.10999,0.0048519181425730196,0.006337633874708093,-0.008050062189054796,88144.57995180502,29620.106397591,32585.40470568625,0.0010464966094087718,50116.697018360755
2024-02-14,48300.68,0.93211502,288.17001,0.04018279393902846,-0.002514775861212293,0.0036920345404909405,91686.47544485063,29545.618469015797,32705.711145375517,0.013786684206102368,51312.601686413975
2024-02-15,48194.01,0.92859,291.85999,-0.0022084575206808843,-0.003781743587824571,0.01280487167974198,91483.98975860972,29433.884515822287,33124.50357978676,0.002271556857078841,51347.45928473958
2024-02-16,48405.14,0.92786503,292.019989,0.004380834879687212,-0.0007807213086508114,0.0005482046374361005,91884.7660118772,29410.904854984416,33142.66258626197,0.0013827727361575004,51479.44448437453
2024-02-20,48364.32,0.92532498,292.64999,-0.0008432988728056534,-0.0027375209948369283,0.00215738998606696,91807.27969227136,29330.391885466743,33214.16423463717,-0.000474476627191874,51450.61193745842
2024-02-21,47935.53,0.92449498,293.91,-0.008865833325062744,-0.000896982160797144,0.004305518684623921,90993.33165249227,29304.08304717629,33357.168439343564,-0.0018190989337453223,51218.194379670706
2024-02-22,47370.1,0.92401499,295.92001,-0.011795634678494205,-0.0005191915698665728,0.006838862236739018,89920.00755414041,29288.868614295527,33585.293518907936,-0.0018253213372072525,50931.38989578129
2024-02-23,46873.1,0.92400497,297.75,-0.010491850344415576,-1.084397992279218e-05,0.0061840698099462355,88976.58029191365,29288.551006392307,33792.9873186164,-0.0014395415047973774,50686.03953897411
2024-02-26,49979.74,0.92194998,297.12,0.06627767312168387,-0.0022240031890738976,-0.002115869017632277,94873.74099598636,29223.413175550737,33721.4857837357,0.020645933638325897,52606.21331842426
2024-02-27,52587.36,0.92215502,293.76001,0.052173540718699174,0.0002223981825999477,-0.011308528540656893,99823.63998497577,29229.912409530352,33340.14539931697,0.01369580345354741,54131.23259794103
2024-02-28,57460.8,0.92302001,295.19,0.0926732203327949,0.0009380093164812475,0.0048678851828742875,109074.61816772503,29257.33033969042,33502.441399101175,0.03282637161071681,57278.12996883887
2024-02-29,56477.23,0.92572498,292.28,-0.017117234706095275,0.0029305648530848494,-0.009858057522273866,107207.56232807036,29343.070843679012,33172.17240465222,-0.008014909125094763,56574.268525467196
2024-03-01,57572.75,0.92236501,290.73001,0.01939755189834913,-0.00362955529189668,-0.005303099767346331,109287.12658222459,29236.568545617836,32996.25706489074,0.003488298946368707,57173.317397577724
2024-03-04,62779.25,0.921085,290.94,0.09043340816618972,-0.0013877477854455922,0.0007222852570327731,119170.33390774496,29195.995562364627,33020.08977490597,0.029922648545925634,60462.139748338515
2024-03-05,58821.41,0.92145002,292.54001,-0.06304376047818339,0.00039629350168546296,0.005499450058431332,111657.38792075994,29207.56574568123,33201.68210954799,-0.019049338972688862,58022.21192532971
